username,rate,date,label,sentimen,reviews,produk
ismirj30,4,22-07-2022 3:03,trusted,positive,"Pake acne awalnya cuma mau coba-coba aja buat ganti facewash. Produknya bagus, kalo di aku sih lumayan ada efeknya ya. Sebelumnya lumayan sering muncul jerawat gitu, tapi pas pake ini jadi berkurang. Pas menstruasi juga jerawatnya gak separah biasanya. Cuma bikin kulit kering dan agak ketarik gitu, tapi yang gak parah banget. Masih bisa ditoleransi lah.",Acnes Creamy Wash
firyalane,3,20-07-2022 15:56,trusted,neutral,kulitku berminya sekalinya cuci muka pake facial wash inj malah ketarik bikin kering bgt di wajah. dan masih ada kandungan alkohol parfum jadi bagi kulitku yg sensitif bukan solusi facial wash pas lagi breakout. aku big no untuk rekomendasi facial wash ini,Acnes Creamy Wash
RaionChan,2,19-07-2022 20:22,trusted,negative,"Bruntusan + acne, nyoba make produk Acnes ftft. Abis satu tube tapi tetep gaada perubahan. Padahal udah berharap banyak yang klaimnya bisa bantu ngurangin jerawat :( minusnya ga ngaruh buat jerawat, buat plusnya sih ga nambah parah. Jadi neutral aja gituu. Worth to try sebenernya, make ini di awal2 kenal skincare sih",Acnes Creamy Wash
rifkymo,4,19-07-2022 3:26,trusted,positive,"Cleanser andalan dikala kulit lagi ada jerawat, teksturnya creamy, wanginya citrus/lime gitu (?) ada busanya, after tastenya keset berasa deep cleanse tp gak terlalu bikin kering juga, untuk sekarang saya ngga pakai terlalu intense soalnya suka bikin kering pinggiran hidung",Acnes Creamy Wash
Nurulkh,4,16-07-2022 18:06,fake,positive,Dulu pakai ini waktu kuliah. Teksturnya creamy dan aku suka baunya seger banget. Busanya lumayan banyak. Setelah cuci muka bikin kulit ketarik. Udah repurchase berkali2 tapi sekarang udah ganti facewash yg lain. Harganya murah meriahh,Acnes Creamy Wash
alyapricilla25,4,15-07-2022 20:26,fake,positive,"teksturnya cream,kental,padat mudah di apply, tapi efeknya agak kering sih cuma buat kulit normal ke oily masih aman, ini kayaknya pas sama semua jenis kulit deh .. gak ada bau yang menyengat juga . cocok sih",Acnes Creamy Wash
oktev23,2,15-07-2022 10:05,trusted,negative,"ACNES Creamy Wash ini gak aku lanjut karena memang ga cocok , kulit wajah jadi kering banget dan muka tambah merah dan jerawat juga gak mereda. tapi produknya banyak tersedia diberbagai minimarket dan mudah ditemuin",Acnes Creamy Wash
dhyl,5,15-07-2022 9:44,trusted,positive,"Tekstur nya seperti lotion,cuma agak kental sedikit. Warna nya putih,ngga ada scrub nya. Wanginya seger gitu, tapi bukan wangi buah atau bunga. After cuci muka, ga ada rasa ketarik,malah lembab gitu dan bersih banget kaya ga ada beban aja di wajah. Di bilasnya pun ngga susah. Klaim produk buat mengurangi jerawat itu bener banget. Good product👍",Acnes Creamy Wash
Nofias11,3,15-07-2022 5:40,trusted,neutral,"Kurang cocok pakai ini bestie:) padahal banyak sekali yang cocok. Tekstur creamy dan setelah pemakaian tidak bikin ketarik tapi rasanya kurang nyaman dikulitku, rasa perih sedikit, dan beberapa kali pakai muncul jerawat kecil, terpaksa stop pemakaian. Harga yang affordable tapi tidak ramah dikulitku, sorry to say:)",Acnes Creamy Wash
Nimtia,5,10-07-2022 18:58,trusted,positive,"facial wash ini ngefek di aku dan ade aku yg cowok karna jadi mencegah jerawat baru muncul gitu,buat harganya terjangkau, untuk teksturnya creamy, setelah cuci muka jadi ngerasa bersih mungkin karna keset gitu kali ya, agak bikin muka jadi kering tapi ga masalah karna bisa pakai moisturizer sih. rekomend buat kalian yang cari facial wash harga terjangkau tapi ngefek buat muka yg jerawatan.",Acnes Creamy Wash
rasyieee,4,10-07-2022 10:28,trusted,positive,"aku iseng nyobain acnes ini karna fw ku tu mahalll dan aku masih pelajarrr kan, aku suka tekstur sama wangi nya si acnes ini kaya segerrr gitu. tapiii yg aku kurang suka, dia ini terlalu bikin kering di aku (hasil di kulit org beda beda ya) agak keset gitu after bilasnya, jadi ga aku lanjutin karna aku gasuka dia bikin kering 😅 kalo ngaruh apa engga di jerawat, kalo di aku sih enggaaa ya (cukup membersihkan aja) tapi buat kamu yg pengen nyoba, boleh boleh aja kok!",Acnes Creamy Wash
Shine,3,03-07-2022 3:43,trusted,neutral,"Coba facial wash ini karena lagi ada 3 jerawat lumayan gede.. ga ada efek apa- apa sih, ga menenangkan ataupun menghilangkan jerawat juga.. tp at least ga menimbulkan jerawat baru.. busanya lembut, gampang dibilas, dan kulit langsung terasa kesat.. klo kulit kamu tipe kering, harus cepet2 pake moisturizer setelahnya..",Acnes Creamy Wash
Ikaaysa,4,02-07-2022 3:18,non,positive,"Alhamdulillah barangnya sampai dengan selamat,produknya juga lengkap ngga ada kurang atau lebih,harga terjangkau ngga bikin dompet kering😂
 thanks seller",Acnes Creamy Wash
agnes10,1,01-07-2022 8:55,trusted,negative,"pengen nyobain karna dulu wajah masih beruntusan parah tapi baru seminggu cobain ternyata ga ada hasilnya, sedih banget malah wajah jadi makin parah+iritasi tapi ini di kulit aku ya guys gtau kalo di kalian bakal gimana",Acnes Creamy Wash
garinaulia,2,29-06-2022 9:25,trusted,negative,tidaaaaaaaaaaaaaaak. kulit wajahku kering banget banget banget. maaf Acnes kita ga cocok. jerawat juga gak mereda. aku gak lanjut karena memang ga cocok huft. tapi produknya banyak tersedia diberbagai minimarket jadi mudah.,Acnes Creamy Wash
ThiaraFerani,5,28-06-2022 7:24,fake,positive,"sangat recomended untuk oily skin dan acne fighter!!!! setelah cuci muka seger bangettttt, ngerasa kotoran dan minyak tuh keangkat semua dan bikin cerah setelah dipake. teksturnya creamy, lembut banget jadi aman banget dipake buat kulit yang berjerawat",Acnes Creamy Wash
ncallista,2,27-06-2022 16:51,trusted,negative,jadi beli karena penasaran terus cobain dari awal pemakaian sebenernya dah ngerasa koq muka jadi keset gitu pas abis pemakaian cuma mikir karena baru terus kan emg ada kandungan lemon nya gitu ya tapi setelah sadar ternyata bikin kulit aku jadi kusam gelap gitu sedih banget padahal dah suka tekstur sama wangi produk ini,Acnes Creamy Wash
hendoel24,5,27-06-2022 6:05,fake,positive,"bagus pakai ini , cocok juga buat cowok. muka lebih alus langsung bersih ...............................................................................................................................",Acnes Creamy Wash
dikurniasari,5,26-06-2022 7:55,fake,positive,"sabun cuci muka ini favorit banget pas umur 20an, rasanya muka seger dan bersih banget setelah pake ini. Gak tau karena efek pake ini atau bukan tapi Alhamdulillah jarang jerawatan, paling muncul jerawat di dagu dan gak lama. Harga terjangkau buat aku",Acnes Creamy Wash
Anggitakarima,5,25-06-2022 12:58,trusted,positive,"Teksturnya creamy gituu.Waktu dipakai juga oke daya membersihkannya engga salah sih aku pakai ini karena waktu itu aku lagi berjerawat dan dulu kakak aku pakai ini waktu sma kalau engga salah.Dia cocok bgtt,aku pikir engga salah aku cobain.Terbukti dong cocoknya dan jerawat lumayan bisa ke kontrol dengan baik, eitsss tapi aku pakai nya sepaket gituu biar hasilnya lebih keliatan.Wanginya lumayan kuat tpi gpp aku engga mempermasalahkan itu,yg penting engga iritasi dikulit aku.Rekomend buat kalian yg cari creamy/face wash buat kulit berjerawat atau lagi ada jerawat di kulit👍",Acnes Creamy Wash
echasafika,5,24-06-2022 9:43,fake,positive,"I really love this product. Secocok itu sama facial wash acnes yg varian ini. Jerawat jadi jarang muncul, jarang breakout. Wanginya segerrr busanya melimpah dan bener-bener lembut saat apply ke wajah. Aku masih setia pakai ini facial wash",Acnes Creamy Wash
melindapuspitasari,5,23-06-2022 9:18,trusted,positive,"cocok banget si di aku pake fw ini, kulit aku jadi ga gampang jerawatan gitu sama ga bikin terlalu berminyak juga tapi kalo abis cuci muka kayak keset banget mukanya tapi bagus ko wanginya juga ga nyengat yang banget banget gitu, udah hampir 2 tahun pake ini",Acnes Creamy Wash
lafille_moon,3,22-06-2022 23:01,trusted,neutral,"aku salah beli, waktu itu langsung aja ambil fw ini pas lagi di minimarket, dan ternyata ga cocok sama sekali. kuliktu mulai muncul bruntusan dan jerawat di bagian pipi :(. tapi inget ya kulit orang itu beda-beda!",Acnes Creamy Wash
sekarnisaulaa,5,22-06-2022 17:17,trusted,positive,"Aku cocok-cocok ajaa pake fw inii, awal aku jerawat parah aku pake fw ini teruss lumayan ngaruhh buat jerawatt ngebantu cepet kempesss tapi tetep yaa harus dibarengi dengan skincare lainnn. jadi overall dii aku produk ini okey2 ajaa hihihi",Acnes Creamy Wash
Alda_audiva22,2,21-06-2022 1:13,trusted,negative,"pernah ngalami wajah yang hancur banget, acne dimana² sampai aku ikhtiar dan beli produk² nya acnes. but i don't know why there isn't change in my face. sedih bangettt karena claimnya gak sesuai dengan hasilnya. Mungkin di aku aja yang kurang cocok kali ya. soalnya di beberapa orang ada yang review dia cocok sih pakai ini. Alhasil semua yang aku beli tadi aku kasih ke bestie aku.",Acnes Creamy Wash
nabiilah_,4,20-06-2022 9:58,trusted,positive,"face wash yang ngebantu aku ngilangin jerawat🥺🤍 teksturnya lembut creamy gitu, wanginya juga enak fresh gitu, dan harganya murce tapi isinya banyak🤩 tapi aku kurang suka kalo setelah cuci muka kulit ditangan aku suka ganti kulit kaya ngelupas gitu tapi ga sakit",Acnes Creamy Wash
nadasssyf,5,18-06-2022 7:18,fake,positive,facial wash aku dari jaman SMA sampe sekarang masih pakai ini! bagus bangetbanget buat menangkal/antisipasi jerawat juara banget. harganya terjangkau & isinya banyak. wanginya juga menurutku enak banget pokoknya suka banget dan cocok banget sm facial wash ini!,Acnes Creamy Wash
Hanyyy,2,15-06-2022 12:54,trusted,negative,"Entah kenapa gak pernah cocok pakai produk acnes huhuuu padahal banyak banget temen"" yang pake dan harganya ramah di kantong. Untuk face wash ini setelah pakai kulit aku jadi kering banget dan coba aku telatenin pakai selama beberapa minggu daripada kebuang eh ternyata malah muncul jerawat besar- besar.",Acnes Creamy Wash
iniwila,4,14-06-2022 14:19,trusted,positive,pernah pake. sepaket Ama sealing gel dan powder lotion nya. awalnya pake stater pack. eh cocok terus mulai pake mereka bertiga dengan ukuran yang gede biar hemat budget. aku pake selama berbulan-bulan dan emang cocok. meskipun ya kadang ngebuat rada berminyak dan masih bisa ditolerir. buat kalian yang wajahnya breakout dicoba ya yang acnes stater pack siapa tau cocok,Acnes Creamy Wash
chiaraayuki,5,14-06-2022 13:20,trusted,positive,"Ini facial wash yang epic banget😍 aku pakai sabun ini waktu smp dan bagus banget buat ngebersihin debu/kotoran. Dan aku sempet ada alergi, dan langsung coba pakai ini, dalam seminggu hasilnya ada banget, alerginya langsung mengering dan jadi kempes. Bagus banget buat yang punya aktivitas setiap hari diluar rumah, setiap habis cuci muka pakai ini, rasa wajahnya bersih banget.",Acnes Creamy Wash
Zum_aroh2,5,14-06-2022 9:20,trusted,positive,pas aku beli sih iseng aja ya coba coba karna waktu itu fw aku abis liat nih produk baca review nya kegunaan nya dan taraa! cocok di muka aku no jerawat muncul lagi. Aku tipe orang yang kalo pakai produk A sekali aja udah berjerawat ygy dan aman deh pakai ini hihi,Acnes Creamy Wash
Rinawa_7,4,10-06-2022 21:29,trusted,positive,"Aku pake produk ini udah lebih dari 5 tahun, sempet pernah coba ganti tapi ternyata balik lagi pake ini karena rasanya paling aman dan oke di mukaku. Gak bikin bruntusan da lembut juga. Awalnya aku apply 2x, tapi 1 tahun terakhir aku combine pake cetaphil dan hasilnya oke bgt dimukaku",Acnes Creamy Wash
WhitneyXuen,4,10-06-2022 13:03,fake,positive,"not bad, Harganya terjangkau, lumayan membersihkan muka tetapi negatifnya busanya kurang ya. produk ini tidak ada efek negatif di wajah saya. ini bagus utk remaja yg tidak bisa membeli facewash yang mahal-mahal.",Acnes Creamy Wash
Faifaifai,5,09-06-2022 13:02,trusted,positive,"Aku pake ini setelah capek coba2 pencuci muka mulai dari beberapa brand lokal yg paling terkenal sampe yg dr korea. Udah pake abis sebotol dan mau lanjut terus. Pas dipake ada aroma jeruk. Aku ga ngerasa sensasi ketarik atau kering di muka. Kalo malem malah ga perlu pake moisturizer padahal kulitku combi. Bangun pun ga terlalu berminyak. Biasanya aku juga selalu jerawatan hormonal di dagu, bruntusan di dahi, dan yang gede di pipi atau di hair line, terutama menjelang haid. Tapi pake ini jadi lumayan berkurang dan cuma muncul karena sebab tertentu, itupun cuma 1 atau 2 biji, padahal ga disupport dengan skin care yang lain yang khusus buat acne treatment. Mau lanjut make, moga ngaruh terus",Acnes Creamy Wash
dhiyaaaks,4,08-06-2022 15:29,trusted,positive,"facial wash andalan aku pas lagi breakout, karena bisa calming jerawat gitu, dan ngga menambah jerawat pula🤠
 tapi sayangnya ada feel ketarik gitu di kulit aku setelah washing face pakai ini. harus segera lanjut pakai moisturizer. wanginya lumayan strong kayak wangi lemon gitu. Kandungan utamanya Vit C & E. Dan untuk fw drugstore.",Acnes Creamy Wash
Vevey28,4,07-06-2022 10:58,trusted,positive,"Salah satu facewash yang sering aku pakai karena harganya bersahabat, walaupun gitu dia cukup ampuh kok hilangin minyak di wajah jadi merasa bersih pas selesai cuci muka.. Untuk mengatasi jerawat yaa sepertinya ga terlalu sih, dia cuma mampu ilangin minyak yang bisa buat kita jerawatan so harus pake skincare yang lainn juga.. cocok banget kalau lagi bokek tapi butuh facewash yang bagus hehe",Acnes Creamy Wash
daisha,4,05-06-2022 4:59,fake,positive,"Wanginya khas acnes menurutku.. Facial wash yang ga harsh dikulit, tapi juga ga bisa dibilang gentle juga kalau dikulit aku.. Alhamdulillah engga ada negative effects juga dikulitku.. Harganya juga affordable dan gampang dicari dimana-mana..",Acnes Creamy Wash
Halluna,4,31-05-2022 0:08,trusted,positive,"Pake Acnes awal-awal ngerasa oke karena bisa bantu ngecalm-in jerawat. Tapi entah kenapa sekarang kayak beda. Yang paling gak disuka after cuci muka wajah jadi keset banget gitu, sih. Tapi karena bujet gue terbatas jadi saat itu belum bisa eksplorasi produk fw lain yang bisa merawat kulit berjerawat. Recommended? Boleh aja coba.",Acnes Creamy Wash
agnesleoniangela,4,27-05-2022 4:01,trusted,positive,"Salah satu face wash yang aku pake waktu masih sekolah, dimana kulit aku rewel banget & oily parah. Wanginya enak sih fresh gitu, busa nya juga banyak banget tapi gabikin muka keset/ketarik malah muka jadi lembab setelah dibilas. Lumayan buat bersihin muka & ngangkat minyak di muka. Tapi buat jerawat/bruntusan ini ga ngaruh apa2.",Acnes Creamy Wash
Ayundamayang,4,26-05-2022 12:08,fake,positive,"cuma abis 1tube, pas mau repurchase aku mikir lagi utk balik ke facial wash kesayangan atau coba yg lain. di aku efeknya cuma bersih dan seger abis cuci muka aja,harganya murah isinya lumayan bgt. busanya lumayan byk tapi ga bikin kering ketarik gitu. utk pemula boleh bgt coba",Acnes Creamy Wash
Paskalia16,4,26-05-2022 5:14,fake,positive,Udah beberapa kali coba facial wash acnes yg ini. Hasilnya ga bikin kulit ku kering sama sekali. Ampuh juga buat ngebersihin kotoran debu sehari2. Harganya juga lumayan murah lohh.. Ini facial wash yang ga aneh2 sih. Cocok buat remajaa,Acnes Creamy Wash
onichi__,5,22-05-2022 12:25,trusted,positive,"Pertama kali pake ini tuh waktu SMA nyoba yang kakak dan akhirnya keterusan sampe sekarang. Mau muka lagi jerawatan ataupun enggak selalu pake ini. Setelah pake ini udah jarang jerawatan, kalo lagi jerawatan juga jerawat bisa kering dalam tiga hari. Overall bagus si",Acnes Creamy Wash
daraamaliac,4,20-05-2022 1:46,trusted,positive,"Selama kulit aku lagi jerawatan dan berminyak, aku pake ini drpd cosrx soalnya pas aku pake cosrx rasanya kurang keangkat aja minyaknya dan terlalu hydrating. Pdhl kulit aku kering tp sekarnag lg berminyak, dulu pas kg jerawatan aku pake ini jg dan aman 👍🏻 sekarang kulit aku udh better sih",Acnes Creamy Wash
arahmasari,4,17-05-2022 4:00,trusted,positive,"Di kulit aku aman dipakai kalau muka lagi baik baik aja, kalau pas lagi breakout atau jewaratan ga mempan pakai acnes ini. Personally, lebih suka yg varian acne creamy foam. Jauh lebih gentle dan nyaman aftertaste nya. Walaupun sedikit lebih mahal",Acnes Creamy Wash
rilly_hermione,4,15-05-2022 20:57,trusted,neutral,Teksturnya beneran creamy dan lembut di wajah. Gampang berbusa dan ampuh membersihkan wajah dari minyak dan kotoran yang menempel. Bentuknya tube dari plastik. Setelahnya nggak bikin kulit ketarik atau kering. Wanginya lumayan seger.,Acnes Creamy Wash
salwayah,4,08-05-2022 6:41,trusted,positive,"Dulu pernah pake ini pas jerawat parahhh (g tau dulu jerawat nya karena apa) trus beralih ke fw ini, lumayaan ternyataaa cuy hasilnya 🥰 jerawat ku cepet mereda, gak kerasa ketarik juga after cumuk dan gak kering, tapi tetep aku langsung pake step skincare lain nya. Sampe habis 3 tube kayaknya, trus stop karena mau coba face wash lain. trus pas udah lama mau coba lagi, eh malah kering bangettt di aku (fyi, my skin type normal to dry)",Acnes Creamy Wash
nadhraaa,5,01-05-2022 21:27,trusted,positive,awalnya liat review di yt katanya bagus banget buat yg lagi jerawatan. dan akhirnya aku coba pas lagi breakout karna ga cocok skincare. dan voila dalam 3 hari kulit aku udah mulus padahal jerawatnya banyak banget sampe belasan. dan sampe sekarang ga pernah ganti facial wash selama 2 tahun,Acnes Creamy Wash
