username,rate,date,label,sentimen,reviews,produk
puspais,5,21-07-2021 11:21,trusted,positive,"Facial wash penyelamatku waktu wajah pertama kali break out karena ga cocok sama salah satu komponen skincare yang dulu. Ampuh banget buat ngeredain jerawat sama ngebersihin wajah. Di wajahku dia ga bikin jerawat makin sakit sih. Cuma emang setelah pemakaian dia agak kering di muka aku, ga yang bener bener bikin flaky cuma kaya muka ketarik dikit.",Acnes Creamy Wash
Jscangelina,5,21-07-2021 8:14,trusted,positive,"Udah pakai sabun muka ini 1 tahun lebih. Aku pakai sabun muka ini karna adekku duluan yang pakai. Dia lagi banyak banget jerawatanya karna lagi masa puber, dan sekarang sudah much beettteerr sejak pake sabun muka ini. Terus aku juga ikutan pake, dan selama 1 taun belakangan ini, mukaku gak gampang jerawatan, jerawat muncul cuma kalau mau datang bulan aja.. Teksturnya halus dan gak bikin muka jadi keset. Sukaa bangeett pokoknya sama Acnes Creamy Wash.",Acnes Creamy Wash
bintangdiva,3,21-07-2021 8:10,trusted,neutral,"Mungkin emang kulitku aja yang gacocok yaa bund, padahal di temen sih katanya cocok. Kebetulan waktu pake ini emang lagi jerawatan, tapi setelah pake ini gaada perubahan dan malah nambah beruntus. Sorry to say:(",Acnes Creamy Wash
asiqiin04,3,21-07-2021 0:02,trusted,neutral,"aku dulu pernah tuh ya pake ini karena habis minta dari temen ko enak bangettt btw kaya bersih langsung gtu ya aga bikin kering si. btw ini buat cowo bagus karena kaya bener membasmi. minyak nya tuh hehe tapi aku ud gapake lagi, terlalu keras bagi aku.",Acnes Creamy Wash
alifiadlt,3,20-07-2021 14:42,trusted,neutral,"Awalnya sih cocok cocok aja pake ini, tapi sempet berhenti karena lagi coba produk yang ada AHA BHA nya, dan katanya vitamin C sama AHA BHA ga boleh disatuin. Setelah produk yg ada AHA BHA nya abis, aku coba lagi pake acnes. Tapiiii tiap pake ini udahnya tuh wajah aku pasti merah2 :( akhirnya stop pake ini dan dikasih aja ke temenku",Acnes Creamy Wash
knanatasya,5,20-07-2021 3:27,trusted,positive,"selalu jadi safe zone facial washku yang gak pernah gak ada di rumah sejak aku sma dulu breakout parah.. dulu pas sma sabun ini jadi penyelamat aku karena dia emang gentle aja di mukaku yang susah banget cocok sama facial wash.. dia emang gak ngaruh banget buat matengin jerawat atau ngempesin jerawat tapi seenggaknya dia gak macem, macem di mukaku dan ya gentle wash aja jadi aku selalu pake ini tiap bingung mau pake facial wash apa pokoknya selalu stok",Acnes Creamy Wash
Rezanoktaviani,4,20-07-2021 0:19,trusted,positive,"waktu aku lagi jerawatan yg agak parah, aku coba cuci muka pake facial wash ini. karna acnes khusus buat kulit berjerawat, jadi aku pengen nyoba. dia lumayan oke sih buat ngontrol minyak di muka dan mencegah pembentukan jerawat baru. tapi kalo buat ngilangin jerawat, dia ga bisa. tapi ya gapapa deh, setidaknya dia ga bikin jerawat ku bertambah parah. buat kulit berjerawat dia sabi banget buat di coba",Acnes Creamy Wash
azkiasalwa,3,19-07-2021 20:31,trusted,neutral,"udah lama berenti pake fw ini, di aku overall kurang gentle gatau kenapa , dan kadang kadang kalau lagi ada jerawat gede mo mateng gitu fw ini after malah jadi merah” tapi anehnya kalo dibilang iritasi ya ga juga , dibilang cocok pun ngga wess bingung bgt waktu itu ya drpd knp” kedepannyq jadi aku ganti fw aja deh",Acnes Creamy Wash
alyshadeva,5,19-07-2021 16:34,trusted,positive,"dari sd selalu pake acnes sampe aku lulus smp, suka ganti2 fw tapi tetep balik lagi ke acnes kalo lagi jerawatan. busanya sedikit, wanginya calming banget, dan enak di kulit. yang aku rasa, dia membantu melembabkan, juga menghaluskan kulit setelah kita pakai",Acnes Creamy Wash
NadiaZahra19,2,18-07-2021 16:09,trusted,negative,"beli ini nyobain punya temen. bikin kulit kering dan ketarik,bikin kusam juga,dan segar diwajah. FW ini bikin muncul jerawat ditempat yang gak biasanya dan beruntusan. harganya juga terjangkau dan bisa ditemukan di e-commerce atau ditoko terdekat. repurchase? No",Acnes Creamy Wash
leeshaaa,5,18-07-2021 4:54,fake,positive,"beli fw ni dapet rekomendasi dari temen, karena kulitku waktu itu berjerawat agak parah dan sampe sekarang jadi fav fw. teksturnya cream dan busanya lumayan banyak, mengurangi minyak di wajah dan setelah dibilas tu keset dikit but i like this product<33",Acnes Creamy Wash
r1taa0,5,16-07-2021 14:12,trusted,positive,"facial wash keduaku, beli ini karena wajah bruntusan parah, merah merah gak kunjung hilang selama hampir 6 bulan. akhirnya aku memberanikan diri membeli dah selama sebulan pemakaian ada banyak perubahan di wajahku. bruntusan juga perlahan menghilang dan wajah terasa lebih bersih. awalnya aku kira dia bikin wajah kering ketarik gitu, tapi ternyata engga, cuma sedikit kering tapi masih aman menurutku. so, aku sangat merekomendasikan produk ini untuk yg sedang mencari facial wash untuk menghilangkan bruntusan atau jerawat. harganya juga murah banget dan gampang dicari dimana-mana. repurchase? ofc yes!",Acnes Creamy Wash
citranazmi,3,16-07-2021 12:32,trusted,neutral,"dulu pas muka lagi jerawatan parah berharap bgt si sama si acnes ini tapi sayangnya gatau kenapa ngga cocok, malah bikin kering ketarik dan jerawat makin nambah. sedih si padahal orang2 banyak yg cocok sama dia tapi gue bahkan setelah cobain semua range face wash nya aslian eh ga ada yg cocok samsek 😭",Acnes Creamy Wash
tikasofiditiya,3,15-07-2021 18:12,trusted,neutral,"After gue cuci muka pake dia jadi bikin kulit gue seger dan kenyal tapi ngga bikin bright. So buat lo yang berharap dia bikin muka lo cerah, skip. Tapi buat lo yang struggling with acne, this is the product shah. Ampuh bagi gue, the acnes will be HEMPAAAS",Acnes Creamy Wash
Aurauliaa,5,15-07-2021 13:58,trusted,positive,"Love!!! gatau kenapa kl ada jerawat selalu untk balik lg ke fw ini, karena sebisa itu untk ngehandle jerawat huhu <3 jerawat nanah ataupun jerawar besar yg timbul krn produk yg krg cocok / lg dtg tamu, pasti pake ini lgsg hilang. sensasinya jg super nyegerin dan enak aja gt. tp kalo kena mata hati"" brow haha perih bgt",Acnes Creamy Wash
jenniferhdsn,4,14-07-2021 14:30,trusted,positive,Pernah nyoba ini dulu. Kalo lagi ada jerawat kecil-kecil emg cepet bgt membaik tapi abis cuci muka kulit wajah aku rasanya kayak ketarik gitu dan tekstur wajah jg jd agak kasar jd aku stop huhu pdhl di kulit adekku cocok dan jd mulus bersih bgt,Acnes Creamy Wash
abadenium,4,14-07-2021 2:58,fake,positive,"sabun cuci muka dari jaman smp-sma. murah banget heeyyy wkwk. dia bersihinnya oke banget. sayangnya masih bikin kering ketarik gitu. buat yang punya oily skin, mungkin bakal suka. tapi ta worth it lah kalo cari sabun cumuk yang affordable. gampang dicari dimana-mana jugaa 👍",Acnes Creamy Wash
anakTaurus,2,13-07-2021 3:23,trusted,negative,"Pernah beberapa tahun kebelakang pake ini, selalu pake dari merk ini. kelebihannya muka jadi bersih, agak cerah, dan aku ngerasa lebih seger setelah cuci muka pake ini. Sayangnya dia bikin muka aku ketarik banget banget. Setelah pemakaian jangka panjang dia bikin muka aku jadi kering parah, jerawatan, juga beruntusan. Dari situ aku stop dan nggak mau lagi coba-coba facial wash dari acnes terutama dia ini. Tapi nggak tau deh mungkin kalo mukanya oily, kayaknya sih cocok",Acnes Creamy Wash
adeellia_,4,12-07-2021 7:52,fake,positive,"pertama kali pake acnes creamy wash ini rasanya bener bener bikin muka akuu bersih banget, di aku dia ini ngga bikin muka kering. teksturnya lembut, dan busanya lumayan banyak juga. harganya juga pas buat pelajar. menurut aku ini worth it buat dibeli sih.",Acnes Creamy Wash
nindaherlisa,4,12-07-2021 6:29,fake,positive,"aslinya ini fw punya suami cuma iseng2 aja lah ikut pake krn kepo ,setelahpake berasa enakan karna ga bikin wajah keset , justru lembut gitu kulitnya abis pake ini wajah cerahan juga .keterusan jadi ikutan pake deh smpe skarang",Acnes Creamy Wash
dewiipusspita,4,12-07-2021 4:57,fake,positive,"wangi seger, harga murah hasil oke buat wajah oily acne prone ini efek bersihnya berasa, agak bikin kering tp oke aja kalo udah ditimpa hydrating toner, jerawat jd cepet kempes dan gak bikin jerawat baru",Acnes Creamy Wash
ayugeajuyu,3,11-07-2021 5:44,fake,neutral,"cobain ini untuk pertama kalinya karna rekomendasi dari temen, waktu itu emang lagi breakout banget karna ga cocok sama kondisi air saat PKL, buat kulitku yang tipenya sensitive skin kurang cocok karna ada fragrancenya dan menimbulkan bruntusan. Tapi kalo di kulit temenku oke oke aja si, ya mungkin kembali ke kondisi kulit masing2 yaahh. tapi untuk sensitive skin aku kurang rekomen",Acnes Creamy Wash
salsadilaadn,5,11-07-2021 3:38,trusted,positive,"Awal-awal cobain skincare aku pake facial wash dari acnes ini, karna semenjak pake ini kulit aku jarang bermasalah, kalaupun ada jerawat cepet banget ilangnya. Menurut aku produk ini cocok banget buat teenager karena gampang banget ditemuinnya dan emang sebagus itu.",Acnes Creamy Wash
mayamliaa,2,11-07-2021 1:00,fake,negative,"first time beli wktu itu cocok krn kulitku msih awal bgt bingung cari fw jdnya nitip sm pp ini dan pp jg yg nyuruh buat pake trs sethn makek ga ada apa"" trs aku berentiin 3bln'an krn mls cumuk, akhirnya pas pakek ini lg langsung bo byk bgtttt:(",Acnes Creamy Wash
leonajannah99,4,10-07-2021 14:44,fake,positive,Produk ini kurang lebih sudah saya pakai 8 tahun jadi saya sudah cocok. Produk ini tidak bikin muka tertarik atau kering asal cara pakainya tidak terlalu banyak. Wanginya biasa aja tidak terlalu nyentrong sehingga tidak menganggu.,Acnes Creamy Wash
salwaaz,4,10-07-2021 10:11,fake,positive,"facewash pertamaku jaman SD kelas 6 setelah dapet haid tumbuh jerawat sampe SMP mulai coba varian acnes atau facewash lain tapi acnes creamy wash itu enakbanget, ngerasa bersih setelah cuci muka pake ini. flashback banget, even udah ga pake I would love to recommend this to the teenagers karna affordable banget juga.",Acnes Creamy Wash
Claypwn,5,10-07-2021 6:34,fake,positive,"Facial wash yg aku pake dari SMA, menemani masa2 saat aku jerawatan. Emang ga cepet bikin jerawat hilang, tp facial wash ini bikin jerawat lebih 'tenang'. Gaada efek buruk pas aku pake ini. Mudah ditemukan dimana-mana dan harganya juga murah. Repurchase? Yes.",Acnes Creamy Wash
Imelda19,5,10-07-2021 5:26,fake,positive,suka banget sama facial wash ini walaupun kulitku gak berjerawaaat. tapi tetep pake ini kadang ada kalanyaa muncul jerawat satu gitu. terus aku pakein facial wash ini besoknyaaa kempes jerawat akuu. semenjak itu aku pake produk ini,Acnes Creamy Wash
Nunik_Nuraini,5,10-07-2021 5:24,fake,positive,"harganya murah, gampang di dapat, isinya banyak jadinya awet untuk beberapa bulan, gak bikin jerawat, gak kerasa kering setelah cuci muka, pake ini berasa jerawat cepet kempes. bahagia nya nemu sabun cuci muka yang cocok, affordable dan gampang di dapet 😊",Acnes Creamy Wash
nida_annisa,5,09-07-2021 23:54,fake,positive,"Harganya murah, isi kemasannya banyak jadi awet dipakai. Teksturnya soft dan foamnya dikit, fragrance juga gak menyengat jadi nyaman. Untuk muka ku yg jerawat batu ini cukup untuk mengeringkan dan masih harus dibantu sama produk acne spotnya. Untuk keseluruhan ini sangat pantas untuk dicoba dan repurchase lagi",Acnes Creamy Wash
kiao,4,09-07-2021 10:24,fake,positive,"udah lama make ini emg bagus banget, sebelum kenal acnes muka breakout parah di jidat, iseng nyari fw di yt ada yg rekomendasiin ini dan wow! jerawat di jidat hempas semua, pas pake ini jerawat cuma sesekali muncul, keren banget sih ini",Acnes Creamy Wash
Tsani_hana,5,09-07-2021 8:59,trusted,positive,facial wash kecintaan ku <3. bertaun-taun make meskipun suka nyoba2 merk lain tapi tetep balik lagi ke dia. acnes creamy wash ini ngebantu banget buat ngilagin jerawat di kulitku yang acneprone. apalagi waktu itu aku berenti dari krim dokter dan puasa skinker seminggu munculah jerawat2 keroyokan:( untungnya dia menyelamatkan kulitku bikin jerawat kering dan terhempas wkwkwk. kalo abis pasti beli lagi sih ini juara banget,Acnes Creamy Wash
ihdaafifah,5,08-07-2021 8:18,fake,positive,Creamy wash ini sudah dua kali aku pakai. Creamy banget dan ga bikin muka ketarik. Wanginya enak juga. Ga bikin wajah jerawatan. Malah bisa ngilangin jerawat kalau pas wajahku jerawatan. Cuma sayang di sini agak susah nemuin produk ini. Lebih enak belanja offline sih kalau untuk pencuci muka.` lebih murah,Acnes Creamy Wash
vibikaila,3,08-07-2021 5:19,trusted,neutral,"pertama beli pas bo parah, trs kayanya jerawat aku mendingan.. tp gatau knp setelah bbrp botol dia malah bikin bruntusan gituu, emng jerawat aku ga dateng dateng, akhirnya aku ganti fw lain baru deh bruntusannya ilang, sayang bgt ga cocok pdhl teksturnya enak, ga bikin ketarik jg",Acnes Creamy Wash
CitraR1,4,08-07-2021 3:54,fake,positive,"Bagus banget produk ini. Bikin muka kerasa bersih tapi gak Ampe kesèt atau ketarik banget gtu. Gak nimbulin bruntusan/jerawat baru ataupun alergi dan iritasi gak sama sekali , aku bener bener cocok pakai ini. Wanginya juga enak , lembut. Harganya juga terjangkau banget dikantong remaja kecil kecil cabe rawit.",Acnes Creamy Wash
Krismawati,4,07-07-2021 7:23,trusted,positive,"Acnes creamy wash udah jadi basic sabun muka aku kalo nyoba yang lain dan bruntusan akhirnya balik lagi ke acnes, karena emang cocok bgt di tipe muka aku yang oily acne prone, selain itu harganya juga terjangkau jadi bersyukur bgt malah lebih cocok sama yang terjangkau. Tekstur sabun mukanya creamy gitu dan gak terlalu keset di muka saat dibilas, pas aja menurutku.",Acnes Creamy Wash
khaniabow,5,07-07-2021 3:28,fake,positive,Jujur ini sabun muka lumayan lama banget aku pakenya. sangat bagus sekali. Cocok gitu di muka aku yang jerawatan ini. Memang ngga bisa hilangin jerawat 100% sih tapi sabun ini bisa ngontrol jerawat kita gitu biar ngga muncul.,Acnes Creamy Wash
sava_aulia12,5,06-07-2021 8:38,fake,positive,suka bangettt dia untuk kulit berminyak dan kombinasi kaya nya oke deh...untuk kulit kering kurang bersahabat...tapi di kulit aku bagusss bersih dan enak bngt busah nya itu gk banyak2 bngt tapi enak gitu kaya crem kalo dia di gosokin ke muka...terus harga lumayan dan gampang di jumpai dimn2,Acnes Creamy Wash
anisyarosmaya,2,04-07-2021 3:57,trusted,negative,"bingung sih ketika kebanyakan orang2 cocok pke ini tp di aku big nooooo, first impression aku setelah pake ini sih dr tekstur sbnrnya dia enak bgt creamy gitu lembut bgt tapi setelah aku pake 3harian keluar jerawat gede gede gitu satu atau dua sediiiihhhh bgt padahal kalo cocok dimuka ku kayanya bakal happy bgt nemu facial wash yg harganya terjangkau banget kannnn bakal hemat bgt nih dompet xixi",Acnes Creamy Wash
girlout,4,30-06-2021 16:34,trusted,positive,"yes dan no sihh kenapaa?!! mari kita bahasaa yg pertama dari kenapa aku bilang yes? karena kan kulit aku bisa dibilang berminyak ya dan ini itu tipee sabun cuci muka yg emng ngangkat minyak gtu gais jadi abis cuci muka kayk keset gtu jadi enak nahg kenapaa noo? karenaa dia bikin keset itu lah aku gak suka karena ketarik banget woi dan buat efek di jerawat juga gak ada efek yg signifikan ya kalo mau nyoba"" ya bisa lah ya",Acnes Creamy Wash
syahlina,4,30-06-2021 15:43,fake,positive,produk ini udah aku pake selama kurang lebih 1 thn dan bisa buat ngurangin bruntusan. kalo buat jerawat bisa tapi agak lama. produk ini juga cukup terjangkau buat harganya dan packagingnya juga oke. ga ragu buat beli deh,Acnes Creamy Wash
ratnastr,3,30-06-2021 15:34,trusted,neutral,"Banyak banget para pejuang jerawat yang cocok banget sama face wash dari acnes ini. Tapi sayangnya di kulitku produk ini kurang efektif. Bahkan kadang timbul rasa perih setelah pemakaian. Sayang banget nggak cocok, padahal produknya murah meriah. Huhuuuu",Acnes Creamy Wash
miiu99,2,29-06-2021 2:40,trusted,negative,"Kulit aku berminyak sensitive, gak cocok malah kurang bersih, setelah keringin muka sedikit gatall, kering kasar jerawat nyut nyutkan ... bikin beruntusan sama merah merahh Kulit kusam bgt. Mungkin cocoknya untuk yg kulitnya normalll",Acnes Creamy Wash
donna9,3,27-06-2021 10:48,trusted,neutral,waktu itu muka aku lagi jerawatan dan aku penasaran coba ternyata malah beruntusan akhirnya aku stop deh!!soalnya aku takut beruntusannya makin banyak padahal aku liat beuaty blogger katanya bagus dan ternyata di aku tidak cocok banget,Acnes Creamy Wash
Fulana,4,26-06-2021 15:30,fake,positive,Beli ini pas lagi bruntusan trus kena racun salah satu beauty vloger. etapi bener ternyata. Jajal beli yg 50gr dan lumayan cepet membantu mengurangi bruntusan yg suka muncul di pipi kiri. Ternyata juga harganya ga terlalu mahal cus beli aja deh,Acnes Creamy Wash
fairuzap,4,26-06-2021 5:20,trusted,positive,"pake ini waktu wajahku blm bermasalah sm jerawat tp cobain karena dikasi temen. dan enakeun banget teksturnya, baunya jg enakkk!harganya affordable, gampang bgt ditemuin dimana mana. bakalan cobain lg pake fw ini dan semoga masih cocok! krn aku suka bgt",Acnes Creamy Wash
